epoch,lr-Adam,step,train_loss,val_loss
731,,7319,0.10989359766244888,
,2.3216339385019707e-05,7320,,
732,,7329,0.10867948830127716,
,2.4555474419554597e-05,7330,,
733,,7339,0.111204594373703,
,2.5919725063278918e-05,7340,,
734,,7349,,0.18060053884983063
734,,7349,0.108580581843853,
,2.7307744965515133e-05,7350,,
735,,7359,0.10695800185203552,
,2.8718164318197556e-05,7360,,
736,,7369,0.10999362915754318,
,3.014959120770741e-05,7370,,
737,,7379,,0.18447843194007874
737,,7379,0.10794410854578018,
,3.160061298852238e-05,7380,,
738,,7389,0.11097558587789536,
,3.306979767732909e-05,7390,,
739,,7399,0.10921259969472885,
,3.455569536621667e-05,7400,,
740,,7409,,0.1794431358575821
740,,7409,0.1092994436621666,
,3.605683965356064e-05,7410,,
741,,7419,0.10659995675086975,
,3.757174909118455e-05,7420,,
742,,7429,0.10884352028369904,
,3.909892864637088e-05,7430,,
743,,7439,,0.18206779658794403
743,,7439,0.10968848317861557,
,4.0636871177277455e-05,7440,,
744,,7449,0.1082083061337471,
,4.2184058920304136e-05,7450,,
745,,7459,0.10638522356748581,
,4.373896498794264e-05,7460,,
746,,7469,,0.1813250333070755
746,,7469,0.11014348268508911,
,4.530005487563065e-05,7470,,
747,,7479,0.10744111984968185,
,4.686578797612147e-05,7480,,
748,,7489,0.1072075143456459,
,4.8434619099878016e-05,7490,,
749,,7499,,0.1834774762392044
749,,7499,0.10785860568284988,
,5.000499999998859e-05,7500,,
750,,7509,0.10951811820268631,
,5.157538090009933e-05,7510,,
751,,7519,0.10552132874727249,
,5.314421202385606e-05,7520,,
752,,7529,,0.17960205674171448
752,,7529,0.10646425187587738,
,5.4709945124346706e-05,7530,,
753,,7539,0.11001773178577423,
,5.6271035012034535e-05,7540,,
754,,7549,0.10745791345834732,
,5.782594107967321e-05,7550,,
755,,7559,,0.18703964352607727
755,,7559,0.11054269224405289,
,5.9373128822699906e-05,7560,,
756,,7569,0.11034530401229858,
,6.091107135360631e-05,7570,,
757,,7579,0.10859588533639908,
,6.24382509087928e-05,7580,,
758,,7589,,0.18387889862060547
758,,7589,0.10957086086273193,
,6.395316034641689e-05,7590,,
759,,7599,0.10798616707324982,
,6.54543046337607e-05,7600,,
760,,7609,0.10736831277608871,
,6.694020232264812e-05,7610,,
761,,7619,,0.19554318487644196
761,,7619,0.10655422508716583,
,6.840938701145499e-05,7620,,
762,,7629,0.10758563131093979,
,6.986040879227011e-05,7630,,
763,,7639,0.10733096301555634,
,7.129183568177964e-05,7640,,
764,,7649,,0.1937628835439682
764,,7649,0.10460450500249863,
,7.270225503446223e-05,7650,,
765,,7659,0.10699069499969482,
,7.409027493669844e-05,7660,,
766,,7669,0.10835673660039902,
,7.545452558042276e-05,7670,,
767,,7679,,0.1865309178829193
767,,7679,0.10791084915399551,
,7.679366061495751e-05,7680,,
768,,7689,0.10745026916265488,
,7.81063584756996e-05,7690,,
769,,7699,0.10774075239896774,
,7.939132368834432e-05,7700,,
770,,7709,,0.18681739270687103
770,,7709,0.10892169922590256,
,8.064728814736232e-05,7710,,
771,,7719,0.10679718106985092,
,8.187301236746714e-05,7720,,
772,,7729,0.1070525273680687,
,8.306728670683717e-05,7730,,
773,,7739,,0.18473085761070251
773,,7739,0.10726536065340042,
,8.42289325608858e-05,7740,,
774,,7749,0.10471253097057343,
,8.535680352540211e-05,7750,,
775,,7759,0.1052645742893219,
,8.644978652791396e-05,7760,,
776,,7769,,0.18505190312862396
776,,7769,0.107701875269413,
,8.750680292615502e-05,7770,,
777,,7779,0.10594785213470459,
,8.85268095725556e-05,7780,,
778,,7789,0.1038590669631958,
,8.950879984370238e-05,7790,,
779,,7799,,0.17711471021175385
779,,7799,0.10408201813697815,
,9.045180463375508e-05,7800,,
780,,7809,0.10201671719551086,
,9.135489331083613e-05,7810,,
781,,7819,0.10514738410711288,
,9.221717463545241e-05,7820,,
782,,7829,,0.18148276209831238
782,,7829,0.10111669450998306,
,9.303779764004117e-05,7830,,
783,,7839,0.10495433211326599,
,9.381595246877175e-05,7840,,
784,,7849,0.1041068360209465,
,9.455087117677613e-05,7850,,
785,,7859,,0.18942922353744507
785,,7859,0.10738145560026169,
,9.524182848801713e-05,7860,,
786,,7869,0.10600727796554565,
,9.588814251104901e-05,7870,,
787,,7879,0.10722161829471588,
,9.648917541196133e-05,7880,,
788,,7889,,0.1867971420288086
788,,7889,0.10508318245410919,
,9.70443340438446e-05,7890,,
789,,7899,0.10437465459108353,
,9.755307053215417e-05,7900,,
790,,7909,0.10402845591306686,
,9.801488281539666e-05,7910,,
791,,7919,,0.17762334644794464
791,,7919,0.10211171209812164,
,9.842931514060372e-05,7920,,
792,,7929,0.1043001040816307,
,9.879595851310539e-05,7930,,
793,,7939,0.10175401717424393,
,9.911445110015845e-05,7940,,
794,,7949,,0.17036104202270508
794,,7949,0.10119882225990295,
,9.938447858803148e-05,7950,,
795,,7959,0.10284680873155594,
,9.960577449219484e-05,7960,,
796,,7969,0.10139933973550797,
,9.977812042030846e-05,7970,,
797,,7979,,0.1661173552274704
797,,7979,0.09983545541763306,
,9.990134628774889e-05,7980,,
798,,7989,0.09881328046321869,
,9.997533048546218e-05,7990,,
799,,7999,0.09683790802955627,
,9.999999999997743e-05,8000,,
800,,8009,,0.17573435604572296
800,,8009,0.09646947681903839,
,9.997533048546218e-05,8010,,
801,,8019,0.09813341498374939,
,9.99013462877489e-05,8020,,
802,,8029,0.09732116013765335,
,9.977812042030847e-05,8030,,
803,,8039,,0.1810203492641449
803,,8039,0.10011535882949829,
,9.960577449219486e-05,8040,,
804,,8049,0.09708712249994278,
,9.938447858803149e-05,8050,,
805,,8059,0.0985288992524147,
,9.911445110015845e-05,8060,,
806,,8069,,0.18386708199977875
806,,8069,0.09879014641046524,
,9.879595851310539e-05,8070,,
807,,8079,0.09590250253677368,
,9.842931514060373e-05,8080,,
808,,8089,0.09703778475522995,
,9.801488281539667e-05,8090,,
809,,8099,,0.1665317416191101
809,,8099,0.09675140678882599,
,9.755307053215425e-05,8100,,
810,,8109,0.09583865851163864,
,9.704433404384464e-05,8110,,
811,,8119,0.09576035290956497,
,9.648917541196137e-05,8120,,
812,,8129,,0.17699186503887177
812,,8129,0.09536892175674438,
,9.588814251104905e-05,8130,,
813,,8139,0.0956619381904602,
,9.524182848801718e-05,8140,,
814,,8149,0.0936809778213501,
,9.455087117677618e-05,8150,,
815,,8159,,0.18443910777568817
815,,8159,0.09102975577116013,
,9.381595246877182e-05,8160,,
816,,8169,0.09048517793416977,
,9.303779764004124e-05,8170,,
817,,8179,0.09042537957429886,
,9.221717463545246e-05,8180,,
818,,8189,,0.16946230828762054
818,,8189,0.09128321707248688,
,9.135489331083609e-05,8190,,
819,,8199,0.09504987299442291,
,9.045180463375512e-05,8200,,
820,,8209,0.09498976916074753,
,8.950879984370255e-05,8210,,
821,,8219,,0.18301966786384583
821,,8219,0.090546615421772,
,8.852680957255567e-05,8220,,
822,,8229,0.09246344119310379,
,8.750680292615509e-05,8230,,
823,,8239,0.09294453263282776,
,8.644978652791403e-05,8240,,
824,,8249,,0.17643938958644867
824,,8249,0.09029386192560196,
,8.535680352540218e-05,8250,,
825,,8259,0.0911792740225792,
,8.422893256088586e-05,8260,,
826,,8269,0.08852379024028778,
,8.306728670683726e-05,8270,,
827,,8279,,0.1813458800315857
827,,8279,0.09079349040985107,
,8.187301236746737e-05,8280,,
828,,8289,0.0896114930510521,
,8.06472881473624e-05,8290,,
829,,8299,0.08899389952421188,
,7.939132368834426e-05,8300,,
830,,8309,,0.1680126041173935
830,,8309,0.09085314720869064,
,7.810635847569971e-05,8310,,
831,,8319,0.09173815697431564,
,7.67936606149576e-05,8320,,
832,,8329,0.0900309681892395,
,7.545452558042286e-05,8330,,
833,,8339,,0.1716170608997345
833,,8339,0.09080952405929565,
,7.409027493669855e-05,8340,,
834,,8349,0.08968999981880188,
,7.270225503446234e-05,8350,,
835,,8359,0.0885731652379036,
,7.129183568177975e-05,8360,,
836,,8369,,0.18234968185424805
836,,8369,0.088658906519413,
,6.986040879227005e-05,8370,,
837,,8379,0.0878053680062294,
,6.84093870114551e-05,8380,,
838,,8389,0.0887368842959404,
,6.694020232264839e-05,8390,,
839,,8399,,0.17794084548950195
839,,8399,0.08591261506080627,
,6.54543046337608e-05,8400,,
840,,8409,0.08650855720043182,
,6.395316034641684e-05,8410,,
841,,8419,0.0898159071803093,
,6.243825090879293e-05,8420,,
842,,8429,,0.17354999482631683
842,,8429,0.0835973396897316,
,6.091107135360643e-05,8430,,
843,,8439,0.08409441262483597,
,5.937312882270003e-05,8440,,
844,,8449,0.08576536923646927,
,5.782594107967333e-05,8450,,
845,,8459,,0.17202666401863098
845,,8459,0.08620431274175644,
,5.6271035012034827e-05,8460,,
846,,8469,0.08761153370141983,
,5.4709945124346835e-05,8470,,
847,,8479,0.08489692211151123,
,5.314421202385602e-05,8480,,
848,,8489,,0.1803124099969864
848,,8489,0.08453501015901566,
,5.1575380900099466e-05,8490,,
849,,8499,0.08728770911693573,
,5.0004999999988894e-05,8500,,
850,,8509,0.08140038698911667,
,4.843461909987814e-05,8510,,
851,,8519,,0.17785373330116272
851,,8519,0.08674579113721848,
,4.686578797612142e-05,8520,,
852,,8529,0.08560219407081604,
,4.530005487563076e-05,8530,,
853,,8539,0.08370430022478104,
,4.3738964987942764e-05,8540,,
854,,8549,,0.16701000928878784
854,,8549,0.0846104845404625,
,4.218405892030408e-05,8550,,
855,,8559,0.08778411895036697,
,4.063687117727757e-05,8560,,
856,,8569,0.08562473952770233,
,3.909892864637117e-05,8570,,
857,,8579,,0.18151602149009705
857,,8579,0.08026240766048431,
,3.757174909118467e-05,8580,,
858,,8589,0.08188684284687042,
,3.605683965356058e-05,8590,,
859,,8599,0.08349872380495071,
,3.455569536621679e-05,8600,,
860,,8609,,0.17493444681167603
860,,8609,0.08357463777065277,
,3.3069797677329366e-05,8610,,
861,,8619,0.08306525647640228,
,3.1600612988522486e-05,8620,,
862,,8629,0.0817321389913559,
,3.0149591207707355e-05,8630,,
863,,8639,,0.174714595079422
863,,8639,0.08131638914346695,
,2.871816431819781e-05,8640,,
864,,8649,0.08216606080532074,
,2.730774496551522e-05,8650,,
865,,8659,0.08121357858181,
,2.591972506327885e-05,8660,,
866,,8669,,0.17291201651096344
866,,8669,0.08139841258525848,
,2.4555474419554685e-05,8670,,
867,,8679,0.08057469874620438,
,2.3216339385019948e-05,8680,,
868,,8689,0.08176249265670776,
,2.190364152427784e-05,8690,,
869,,8699,,0.1761094629764557
869,,8699,0.07932722568511963,
,2.0618676311633143e-05,8700,,
870,,8709,0.08474239706993103,
,1.936271185261514e-05,8710,,
871,,8719,0.08282265067100525,
,1.8136987632510307e-05,8720,,
872,,8729,,0.17621517181396484
872,,8729,0.08123544603586197,
,1.694271329314014e-05,8730,,
873,,8739,0.0808245912194252,
,1.5781067439091665e-05,8740,,
874,,8749,0.07997018843889236,
,1.4653196474575331e-05,8750,,
875,,8759,,0.17573943734169006
875,,8759,0.08139915019273758,
,1.3560213472063491e-05,8760,,
876,,8769,0.08208790421485901,
,1.2503197073822322e-05,8770,,
877,,8779,0.08037940412759781,
,1.1483190427421856e-05,8780,,
878,,8789,,0.1751835197210312
878,,8789,0.07957274466753006,
,1.0501200156275079e-05,8790,,
879,,8799,0.0781070739030838,
,9.558195366222385e-06,8800,,
880,,8809,0.08177436888217926,
,8.655106689141318e-06,8810,,
881,,8819,,0.17771396040916443
881,,8819,0.07893189787864685,
,7.792825364525043e-06,8820,,
882,,8829,0.07858865708112717,
,6.972202359936359e-06,8830,,
883,,8839,0.08111572265625,
,6.194047531205604e-06,8840,,
884,,8849,,0.17610451579093933
884,,8849,0.07979044318199158,
,5.459128823201326e-06,8850,,
885,,8859,0.07939110696315765,
,4.76817151196033e-06,8860,,
886,,8869,0.08083278685808182,
,4.121857488928448e-06,8870,,
887,,8879,,0.17510005831718445
887,,8879,0.08020595461130142,
,3.5208245880160615e-06,8880,,
888,,8889,0.0788508802652359,
,2.9656659561328495e-06,8890,,
889,,8899,0.07925843447446823,
,2.4569294678232927e-06,8900,,
890,,8909,,0.1748901903629303
890,,8909,0.08081746101379395,
,1.9951171845807515e-06,8910,,
891,,8919,0.07733961939811707,
,1.5806848593737304e-06,8920,,
892,,8929,0.07913251221179962,
,1.2140414868720734e-06,8930,,
893,,8939,,0.1759633719921112
893,,8939,0.07757572829723358,
,8.955488998190416e-07,8940,,
894,,8949,0.07724646478891373,
,6.255214119459376e-07,8950,,
895,,8959,0.07954512536525726,
,4.042255077825955e-07,8960,,
896,,8969,,0.17624732851982117
896,,8969,0.08015739172697067,
,2.3187957966897682e-07,8970,,
897,,8979,0.07652634382247925,
,1.0865371222854123e-07,8980,,
898,,8989,0.08121202141046524,
,3.466951451524311e-08,8990,,
899,,8999,,0.17360970377922058
899,,8999,0.07750920206308365,
,1e-08,9000,,
900,,9009,0.07935404032468796,
,3.466951451524866e-08,9010,,
901,,9019,0.0782226175069809,
,1.0865371222856897e-07,9020,,
902,,9029,,0.1757640242576599
902,,9029,0.07696611434221268,
,2.3187957966901562e-07,9030,,
903,,9039,0.07842270284891129,
,4.042255077826675e-07,9040,,
904,,9049,0.08074234426021576,
,6.255214119460595e-07,9050,,
905,,9059,,0.17485907673835754
905,,9059,0.07787966728210449,
,8.955488998192241e-07,9060,,
906,,9069,0.07692175358533859,
,1.2140414868723165e-06,9070,,
907,,9079,0.07861793786287308,
,1.5806848593740563e-06,9080,,
908,,9089,,0.1765136420726776
908,,9089,0.07885538041591644,
,1.9951171845812707e-06,9090,,
909,,9099,0.07758079469203949,
,2.456929467823805e-06,9100,,
910,,9109,0.07962577790021896,
,2.9656659561334763e-06,9110,,
911,,9119,,0.17625492811203003
911,,9119,0.08101925998926163,
,3.5208245880168133e-06,9120,,
912,,9129,0.08124746382236481,
,4.121857488929403e-06,9130,,
913,,9139,0.07967675477266312,
,4.768171511961353e-06,9140,,
914,,9149,,0.17752991616725922
914,,9149,0.07804668694734573,
,5.459128823202504e-06,9150,,
915,,9159,0.07825637608766556,
,6.194047531206948e-06,9160,,
916,,9169,0.07818321883678436,
,6.972202359937868e-06,9170,,
917,,9179,,0.17943209409713745
917,,9179,0.08037658035755157,
,7.792825364526737e-06,9180,,
918,,9189,0.07924407720565796,
,8.655106689143207e-06,9190,,
919,,9199,0.08456089347600937,
,9.558195366224577e-06,9200,,
920,,9209,,0.17469684779644012
920,,9209,0.07899557054042816,
,1.0501200156277378e-05,9210,,
921,,9219,0.08132650703191757,
,1.1483190427424375e-05,9220,,
922,,9229,0.08042889833450317,
,1.2503197073825067e-05,9230,,
923,,9239,,0.1777229607105255
923,,9239,0.07928259670734406,
,1.3560213472066596e-05,9240,,
924,,9249,0.07844182103872299,
,1.4653196474578555e-05,9250,,
925,,9259,0.07956405729055405,
,1.5781067439095138e-05,9260,,
926,,9269,,0.1782233566045761
926,,9269,0.08187922090291977,
,1.6942713293143875e-05,9270,,
927,,9279,0.07689602673053741,
,1.8136987632514305e-05,9280,,
928,,9289,0.07835132628679276,
,1.9362711852619414e-05,9290,,
929,,9299,,0.17894166707992554
929,,9299,0.08209223300218582,
,2.0618676311637703e-05,9300,,
930,,9309,0.07986446470022202,
,2.1903641524282837e-05,9310,,
931,,9319,0.0781978964805603,
,2.321633938502509e-05,9320,,
932,,9329,,0.1804989129304886
932,,9329,0.07957842200994492,
,2.455547441956013e-05,9330,,
933,,9339,0.07834096252918243,
,2.5919725063284607e-05,9340,,
934,,9349,0.07847585529088974,
,2.730774496552145e-05,9350,,
935,,9359,,0.1766098439693451
935,,9359,0.07970280200242996,
,2.8718164318204194e-05,9360,,
936,,9369,0.07958030700683594,
,3.0149591207714063e-05,9370,,
937,,9379,0.07813183963298798,
,3.160061298852935e-05,9380,,
938,,9389,,0.1734681874513626
938,,9389,0.08038228750228882,
,3.306979767733672e-05,9390,,
939,,9399,0.0781509205698967,
,3.455569536622448e-05,9400,,
940,,9409,0.07917501777410507,
,3.605683965356861e-05,9410,,
941,,9419,,0.17298497259616852
941,,9419,0.08237158507108688,
,3.757174909119322e-05,9420,,
942,,9429,0.07949976623058319,
,3.90989286463799e-05,9430,,
943,,9439,0.07817964255809784,
,4.063687117728665e-05,9440,,
944,,9449,,0.17158277332782745
944,,9449,0.08111803233623505,
,4.218405892031352e-05,9450,,
945,,9459,0.08070048689842224,
,4.3738964987952725e-05,9460,,
946,,9469,0.07929418981075287,
,4.530005487564089e-05,9470,,
947,,9479,,0.17106972634792328
947,,9479,0.07965179532766342,
,4.68657879761319e-05,9480,,
948,,9489,0.08015289902687073,
,4.84346190998888e-05,9490,,
949,,9499,0.07928520441055298,
,5.000500000000009e-05,9500,,
950,,9509,,0.16763125360012054
950,,9509,0.0815516859292984,
,5.157538090011101e-05,9510,,
951,,9519,0.07920648157596588,
,5.3144212023867916e-05,9520,,
952,,9529,0.08082321286201477,
,5.470994512435927e-05,9530,,
953,,9539,,0.17931851744651794
953,,9539,0.07881266623735428,
,5.6271035012047444e-05,9540,,
954,,9549,0.08131366223096848,
,5.78259410796863e-05,9550,,
955,,9559,0.07759511470794678,
,5.937312882271316e-05,9560,,
956,,9569,,0.19545045495033264
956,,9569,0.08237981796264648,
,6.091107135362026e-05,9570,,
957,,9579,0.07898355275392532,
,6.243825090880693e-05,9580,,
958,,9589,0.07973889261484146,
,6.39531603464312e-05,9590,,
959,,9599,,0.198235422372818
959,,9599,0.08021277189254761,
,6.545430463377535e-05,9600,,
960,,9609,0.08106838911771774,
,6.694020232266344e-05,9610,,
961,,9619,0.07991860061883926,
,6.84093870114705e-05,9620,,
962,,9629,,0.1710488200187683
962,,9629,0.08035485446453094,
,6.986040879228579e-05,9630,,
963,,9639,0.0773845911026001,
,7.129183568179597e-05,9640,,
964,,9649,0.07729997485876083,
,7.270225503447872e-05,9650,,
965,,9659,,0.17646418511867523
965,,9659,0.08297906816005707,
,7.409027493671527e-05,9660,,
966,,9669,0.07987704873085022,
,7.545452558043975e-05,9670,,
967,,9679,0.08514974266290665,
,7.679366061497508e-05,9680,,
968,,9689,,0.17693044245243073
968,,9689,0.08005483448505402,
,7.810635847571735e-05,9690,,
969,,9699,0.07986394315958023,
,7.939132368836219e-05,9700,,
970,,9709,0.08088234812021255,
,8.064728814738078e-05,9710,,
971,,9719,,0.17610810697078705
971,,9719,0.08255878835916519,
,8.187301236748588e-05,9720,,
972,,9729,0.08243487030267715,
,8.306728670685603e-05,9730,,
973,,9739,0.08498984575271606,
,8.42289325609048e-05,9740,,
974,,9749,,0.18716885149478912
974,,9749,0.0815013125538826,
,8.535680352542163e-05,9750,,
975,,9759,0.08191525936126709,
,8.644978652793359e-05,9760,,
976,,9769,0.08437203615903854,
,8.750680292617487e-05,9770,,
977,,9779,,0.18254230916500092
977,,9779,0.08102869242429733,
,8.852680957257558e-05,9780,,
978,,9789,0.0790095403790474,
,8.950879984372281e-05,9790,,
979,,9799,0.07882469147443771,
,9.045180463377562e-05,9800,,
980,,9809,,0.18113943934440613
980,,9809,0.07922409474849701,
,9.13548933108568e-05,9810,,
981,,9819,0.08079279959201813,
,9.221717463547347e-05,9820,,
982,,9829,0.0797949880361557,
,9.303779764006234e-05,9830,,
983,,9839,,0.1896165907382965
983,,9839,0.07902076840400696,
,9.38159524687931e-05,9840,,
984,,9849,0.08119895309209824,
,9.455087117679755e-05,9850,,
985,,9859,0.07745632529258728,
,9.524182848803888e-05,9860,,
986,,9869,,0.17888027429580688
986,,9869,0.07805631309747696,
,9.588814251107084e-05,9870,,
987,,9879,0.07889387011528015,
,9.64891754119833e-05,9880,,
988,,9889,0.08038011938333511,
,9.704433404386664e-05,9890,,
989,,9899,,0.21149998903274536
989,,9899,0.0800749659538269,
,9.755307053217643e-05,9900,,
990,,9909,0.07776062935590744,
,9.8014882815419e-05,9910,,
991,,9919,0.07892749458551407,
,9.842931514062611e-05,9920,,
992,,9929,,0.1707208752632141
992,,9929,0.08112051337957382,
,9.879595851312795e-05,9930,,
993,,9939,0.08044910430908203,
,9.911445110018104e-05,9940,,
994,,9949,0.07992240786552429,
,9.938447858805415e-05,9950,,
995,,9959,,0.19212554395198822
995,,9959,0.07612598687410355,
,9.960577449221754e-05,9960,,
996,,9969,0.07787685841321945,
,9.977812042033124e-05,9970,,
997,,9979,0.07662706822156906,
,9.99013462877717e-05,9980,,
998,,9989,,0.1910843849182129
998,,9989,0.07641728222370148,
,9.9975330485485e-05,9990,,
999,,9999,0.07779213041067123,
,0.00010000000000000025,10000,,
1000,,10009,0.0759463831782341,
,9.9975330485485e-05,10010,,
1001,,10019,,0.1800849735736847
1001,,10019,0.07366916537284851,
,9.99013462877717e-05,10020,,
1002,,10029,0.07755166292190552,
,9.977812042033125e-05,10030,,
1003,,10039,0.07539401203393936,
,9.960577449221754e-05,10040,,
1004,,10049,,0.1802883744239807
1004,,10049,0.07601414620876312,
,9.938447858805415e-05,10050,,
1005,,10059,0.07580439001321793,
,9.911445110018105e-05,10060,,
1006,,10069,0.07523828744888306,
,9.879595851312795e-05,10070,,
1007,,10079,,0.17270763218402863
1007,,10079,0.08269689232110977,
,9.842931514062612e-05,10080,,
1008,,10089,0.07834017276763916,
,9.801488281541901e-05,10090,,
1009,,10099,0.07927293330430984,
,9.755307053217649e-05,10100,,
1010,,10109,,0.1848745495080948
1010,,10109,0.07791770249605179,
,9.704433404386681e-05,10110,,
1011,,10119,0.0769280418753624,
,9.648917541198336e-05,10120,,
1012,,10129,0.07570069283246994,
,9.588814251107091e-05,10130,,
1013,,10139,,0.1819179654121399
1013,,10139,0.0777069553732872,
,9.524182848803896e-05,10140,,
1014,,10149,0.07587572187185287,
,9.455087117679766e-05,10150,,
1015,,10159,0.07824939489364624,
,9.38159524687932e-05,10160,,
1016,,10169,,0.19403459131717682
1016,,10169,0.07576589286327362,
,9.303779764006245e-05,10170,,
1017,,10179,0.07362192124128342,
,9.221717463547358e-05,10180,,
1018,,10189,0.07914258539676666,
,9.13548933108569e-05,10190,,
1019,,10199,,0.17766530811786652
1019,,10199,0.0755242332816124,
,9.045180463377564e-05,10200,,
1020,,10209,0.07419116050004959,
,8.950879984372295e-05,10210,,
1021,,10219,0.07654474675655365,
,8.852680957257585e-05,10220,,
1022,,10229,,0.1659833788871765
1022,,10229,0.07564439624547958,
,8.750680292617502e-05,10230,,
1023,,10239,0.0761905089020729,
,8.64497865279336e-05,10240,,
1024,,10249,0.07073339074850082,
,8.535680352542176e-05,10250,,
1025,,10259,,0.17410419881343842
1025,,10259,0.0773620530962944,
,8.422893256090505e-05,10260,,
1026,,10269,0.07694994658231735,
,8.306728670685617e-05,10270,,
1027,,10279,0.07021936029195786,
,8.187301236748588e-05,10280,,
1028,,10289,,0.1737852245569229
1028,,10289,0.07745210826396942,
,8.06472881473809e-05,10290,,
1029,,10299,0.07257364690303802,
,7.939132368836248e-05,10300,,
1030,,10309,0.06895056366920471,
,7.810635847571748e-05,10310,,
1031,,10319,,0.17872785031795502
1031,,10319,0.07374564558267593,
,7.679366061497508e-05,10320,,
1032,,10329,0.07125457376241684,
,7.545452558044019e-05,10330,,
1033,,10339,0.07019179314374924,
,7.409027493671526e-05,10340,,
1034,,10349,,0.18257562816143036
1034,,10349,0.0703565925359726,
,7.27022550344789e-05,10350,,
1035,,10359,0.06791560351848602,
,7.129183568179599e-05,10360,,
1036,,10369,0.0696989893913269,
,6.986040879228596e-05,10370,,
1037,,10379,,0.18081031739711761
1037,,10379,0.0696486085653305,
,6.840938701147051e-05,10380,,
1038,,10389,0.06969398260116577,
,6.694020232266363e-05,10390,,
1039,,10399,0.06946749985218048,
,6.545430463377571e-05,10400,,
1040,,10409,,0.1753983199596405
1040,,10409,0.06900016963481903,
,6.395316034643141e-05,10410,,
1041,,10419,0.0681508332490921,
,6.243825090880697e-05,10420,,
1042,,10429,0.06866762787103653,
,6.0911071353620475e-05,10430,,
1043,,10439,,0.1806555837392807
1043,,10439,0.07425922155380249,
,5.937312882271355e-05,10440,,
1044,,10449,0.06966648250818253,
,5.7825941079686505e-05,10450,,
1045,,10459,0.067989282310009,
,5.627103501204747e-05,10460,,
1046,,10469,,0.17864249646663666
1046,,10469,0.0696488693356514,
,5.470994512435948e-05,10470,,
1047,,10479,0.06967043876647949,
,5.31442120238683e-05,10480,,
1048,,10489,0.06659436225891113,
,5.1575380900111216e-05,10490,,
1049,,10499,,0.1864389330148697
1049,,10499,0.06429355591535568,
,5.000500000000011e-05,10500,,
1050,,10509,0.06593604385852814,
,4.843461909988935e-05,10510,,
1051,,10519,0.06491551548242569,
,4.6865787976131914e-05,10520,,
1052,,10529,,0.16527830064296722
1052,,10529,0.06567250192165375,
,4.530005487564108e-05,10530,,
1053,,10539,0.06676820665597916,
,4.373896498795273e-05,10540,,
1054,,10549,0.06695432960987091,
,4.218405892031405e-05,10550,,
1055,,10559,,0.17505598068237305
1055,,10559,0.06519389897584915,
,4.0636871177286664e-05,10560,,
1056,,10569,0.06728757917881012,
,3.909892864638009e-05,10570,,
1057,,10579,0.0669344887137413,
,3.757174909119323e-05,10580,,
1058,,10589,,0.17811161279678345
1058,,10589,0.06474084407091141,
,3.60568396535688e-05,10590,,
1059,,10599,0.06607547402381897,
,3.455569536622449e-05,10600,,
1060,,10609,0.06320277601480484,
,3.306979767733691e-05,10610,,
1061,,10619,,0.1796402633190155
1061,,10619,0.06596530228853226,
,3.1600612988529696e-05,10620,,
1062,,10629,0.06398530304431915,
,3.0149591207714236e-05,10630,,
1063,,10639,0.0647381842136383,
,2.8718164318204207e-05,10640,,
1064,,10649,,0.18729954957962036
1064,,10649,0.06782056391239166,
,2.7307744965521615e-05,10650,,
1065,,10659,0.06606363505125046,
,2.5919725063284922e-05,10660,,
1066,,10669,0.06665979325771332,
,2.455547441956029e-05,10670,,
1067,,10679,,0.1826905906200409
1067,,10679,0.06854282319545746,
,2.3216339385025094e-05,10680,,
1068,,10689,0.06494256854057312,
,2.1903641524282986e-05,10690,,
1069,,10699,0.06274449080228806,
,2.0618676311637703e-05,10700,,
1070,,10709,,0.18140695989131927
1070,,10709,0.0629548728466034,
,1.9362711852619557e-05,10710,,
1071,,10719,0.06447625905275345,
,1.813698763251431e-05,10720,,
1072,,10729,0.06277303397655487,
,1.6942713293144275e-05,10730,,
1073,,10739,,0.18323275446891785
1073,,10739,0.06561456620693207,
,1.5781067439095134e-05,10740,,
1074,,10749,0.06457334011793137,
,1.4653196474578672e-05,10750,,
1075,,10759,0.06470692902803421,
,1.356021347206659e-05,10760,,
1076,,10769,,0.17886202037334442
1076,,10769,0.062096331268548965,
,1.2503197073825412e-05,10770,,
1077,,10779,0.064332015812397,
,1.1483190427424365e-05,10780,,
1078,,10789,0.06173159182071686,
,1.0501200156277481e-05,10790,,
1079,,10799,,0.18681266903877258
1079,,10799,0.062493253499269485,
,9.558195366224567e-06,10800,,
1080,,10809,0.06713760644197464,
,8.6551066891433e-06,10810,,
1081,,10819,0.062488701194524765,
,7.792825364526729e-06,10820,,
1082,,10829,,0.18128055334091187
1082,,10829,0.06628334522247314,
,6.972202359937952e-06,10830,,
1083,,10839,0.06200859323143959,
,6.194047531207108e-06,10840,,
1084,,10849,0.0695473849773407,
,5.459128823202574e-06,10850,,
1085,,10859,,0.1790413111448288
1085,,10859,0.06383705139160156,
,4.768171511961343e-06,10860,,
1086,,10869,0.06422892957925797,
,4.121857488929463e-06,10870,,
1087,,10879,0.06616859138011932,
,3.5208245880168005e-06,10880,,
1088,,10889,,0.1788167655467987
1088,,10889,0.06308765709400177,
,2.9656659561335233e-06,10890,,
1089,,10899,0.06459727883338928,
,2.4569294678237946e-06,10900,,
1090,,10909,0.06516807526350021,
